iso3,year,literacy_rate
LDC,2024,68.3199996948242
LDC,2023,67.9700012207031
LDC,2022,67.5500030517578
LDC,2021,67.0299987792969
LDC,2020,66.4499969482422
LDC,2019,66.2200012207031
LDC,2018,65.9499969482422
LDC,2017,65.4899978637695
LDC,2016,64.5999984741211
LDC,2015,62.7299995422363
LDC,2014,60.7999992370605
LDC,2013,60.2099990844727
LDC,2012,58.1800003051758
LDC,2011,58.7700004577637
LDC,2010,57.0800018310547
LDC,2009,54.6100006103516
LDC,2008,53.9799995422363
LDC,2007,53.6599998474121
LDC,2006,52.689998626709
LDC,2005,55.2400016784668
LDC,2004,54.8400001525879
LDC,2003,54.2099990844727
LDC,2002,53.5499992370605
LDC,2001,52.810001373291
LDC,2000,52.0800018310547
LDC,1999,51.4700012207031
LDC,1998,50.5900001525879
LDC,1997,48.9300003051758
LDC,1996,48.25
LDC,1995,47.7099990844727
LDC,1994,46.7599983215332
LDC,1993,45.9599990844727
LDC,1992,45.4799995422363
LDC,1991,45.1100006103516
LDC,1990,44.7000007629395
LDC,1989,44.1500015258789
LDC,1988,43.6199989318848
LDC,1987,42.6500015258789
LDC,1986,42.1800003051758
LDC,1985,41.8199996948242
LDC,1984,41.4199981689453
LDC,1983,41.0400009155273
LDC,1982,40.7299995422363
LDC,1981,40.4500007629395
LMY,2024,85.6699981689453
LMY,2023,85.4499969482422
LMY,2022,85.2200012207031
LMY,2021,84.9300003051758
LMY,2020,84.7200012207031
LMY,2019,84.4700012207031
LMY,2018,84.4300003051758
LMY,2017,84.0599975585938
LMY,2016,83.8300018310547
LMY,2015,83.4400024414062
LMY,2014,82.9499969482422
LMY,2013,82.5699996948242
LMY,2012,82.1900024414062
LMY,2011,81.9400024414062
LMY,2010,81.5299987792969
LMY,2009,80.7799987792969
LMY,2008,80.379997253418
LMY,2007,79.9499969482422
LMY,2006,79.25
LMY,2005,79.3099975585938
LMY,2004,79.3000030517578
LMY,2003,78.879997253418
LMY,2002,78.2900009155273
LMY,2001,77.8499984741211
LMY,2000,77.4700012207031
LMY,1999,77.1699981689453
LMY,1998,76.6900024414062
LMY,1997,75.1100006103516
LMY,1996,72.5500030517578
LMY,1995,71.9899978637695
LMY,1994,71.4000015258789
LMY,1993,70.8099975585938
LMY,1992,70.1999969482422
LMY,1991,69.5699996948242
LMY,1990,68.9899978637695
LMY,1989,68.3099975585938
LMY,1988,67.6900024414062
LMY,1987,65.7399978637695
LMY,1986,64.9300003051758
LMY,1985,64.2699966430664
LMY,1984,63.560001373291
LMY,1983,62.75
LMY,1982,62.0699996948242
LMY,1981,61.3699989318848
LMY,1980,60.6500015258789
LMY,1979,59.9099998474121
LMY,1978,59.1199989318848
LMY,1977,58.3600006103516
LMY,1976,58.0
LMY,1975,57.8300018310547
MEA,2024,75.5899963378906
MEA,2023,75.0699996948242
MEA,2022,74.5199966430664
MEA,2021,73.9199981689453
MEA,2020,73.4499969482422
MEA,2019,72.9000015258789
MEA,2018,72.6600036621094
MEA,2017,72.7200012207031
MEA,2016,72.3499984741211
MEA,2015,72.75
MEA,2014,71.9300003051758
MEA,2013,71.5500030517578
MEA,2012,71.2600021362305
MEA,2011,70.2099990844727
MEA,2010,70.0400009155273
MEA,2009,69.5699996948242
MEA,2008,68.5899963378906
MEA,2007,67.0500030517578
MEA,2006,66.2699966430664
MEA,2005,66.6900024414062
MEA,2004,65.9700012207031
MEA,2003,65.129997253418
MEA,2002,62.8600006103516
MEA,2001,61.8800010681152
MEA,2000,60.8300018310547
MEA,1999,59.939998626709
MEA,1998,59.0
MEA,1997,58.0299987792969
MEA,1996,57.1300010681152
MEA,1995,56.2200012207031
MEA,1994,55.1199989318848
MEA,1993,54.4300003051758
MEA,1992,53.0699996948242
MEA,1991,51.5099983215332
MEA,1990,50.7099990844727
MEA,1989,48.9500007629395
MEA,1988,48.060001373291
MEA,1987,47.1699981689453
MEA,1986,46.3800010681152
MEA,1985,45.5999984741211
MEA,1984,44.8300018310547
MEA,1983,44.0499992370605
MEA,1982,43.4300003051758
MEA,1981,42.6199989318848
MEA,1980,42.0099983215332
MEA,1979,41.3800010681152
MEA,1978,40.7599983215332
MEA,1977,40.1500015258789
MEA,1976,39.5999984741211
MEA,1975,39.2400016784668
MEA,1974,38.8899993896484
MEA,1973,38.5900001525879
MIC,2024,87.8000030517578
MIC,2023,87.5500030517578
MIC,2022,87.3000030517578
MIC,2021,86.9899978637695
MIC,2020,86.75
MIC,2019,86.4599990844727
MIC,2018,86.370002746582
MIC,2017,85.9599990844727
MIC,2016,85.7600021362305
MIC,2015,85.3600006103516
MIC,2014,84.870002746582
MIC,2013,84.4499969482422
MIC,2012,84.0800018310547
MIC,2011,83.8199996948242
MIC,2010,83.5100021362305
MIC,2009,82.7200012207031
MIC,2008,82.3000030517578
MIC,2007,81.870002746582
MIC,2006,81.1699981689453
MIC,2005,81.0800018310547
MIC,2004,81.0800018310547
MIC,2003,80.6500015258789
MIC,2002,80.0100021362305
MIC,2001,79.5699996948242
MIC,2000,79.2099990844727
MIC,1999,78.8899993896484
MIC,1998,78.3899993896484
MIC,1997,76.7300033569336
MIC,1996,74.0400009155273
MIC,1995,73.4400024414062
MIC,1994,72.8000030517578
MIC,1993,72.1699981689453
MIC,1992,71.5199966430664
MIC,1991,70.8399963378906
MIC,1990,70.2200012207031
MIC,1989,69.5400009155273
MIC,1988,68.9000015258789
MIC,1987,66.870002746582
MIC,1986,66.0400009155273
MIC,1985,65.3499984741211
MIC,1984,64.620002746582
MIC,1983,63.7799987792969
MIC,1982,63.0800018310547
MIC,1981,62.3499984741211
MIC,1980,61.6100006103516
MIC,1979,60.8400001525879
MIC,1978,60.0200004577637
MIC,1977,59.2299995422363
MIC,1976,58.8600006103516
MIC,1975,58.689998626709
NAC,2022,98.7900009155273
NAC,2021,98.7900009155273
NAC,2020,98.7699966430664
NAC,2019,98.7600021362305
NAC,2018,98.7600021362305
NAC,2017,98.75
NAC,2008,98.6900024414062
NAC,2007,98.6699981689453
NAC,2006,98.6600036621094
NAC,2005,98.6399993896484
NAC,2004,98.629997253418
NAC,2003,98.620002746582
OED,2020,97.2099990844727
OSS,2024,87.120002746582
OSS,2023,87.0100021362305
OSS,2022,86.8600006103516
OSS,2021,86.7300033569336
OSS,2020,86.5500030517578
OSS,2019,86.7099990844727
OSS,2018,86.5
OSS,2017,86.2300033569336
OSS,2016,85.870002746582
OSS,2015,84.2200012207031
OSS,2014,83.4199981689453
OSS,2013,83.0
OSS,2012,82.5599975585938
OSS,2011,82.2099990844727
OSS,2010,81.7300033569336
OSS,2009,80.9100036621094
OSS,2008,80.7900009155273
OSS,2007,80.0
OSS,2006,79.4199981689453
OSS,2005,79.8499984741211
OSS,2004,81.120002746582
OSS,2003,80.5500030517578
OSS,2002,79.9899978637695
OSS,2001,79.3600006103516
OSS,2000,78.9599990844727
OSS,1999,78.2200012207031
OSS,1998,77.8000030517578
OSS,1997,77.0999984741211
OSS,1996,76.6600036621094
OSS,1995,76.0899963378906
OSS,1994,75.7399978637695
OSS,1993,75.4499969482422
OSS,1992,75.0400009155273
OSS,1991,74.7900009155273
OSS,1990,74.4499969482422
OSS,1989,73.879997253418
OSS,1988,73.2099990844727
OSS,1987,72.5400009155273
OSS,1986,72.0
OSS,1985,71.620002746582
OSS,1984,71.3000030517578
OSS,1983,70.9800033569336
PRE,2024,67.7200012207031
PRE,2023,67.3899993896484
PRE,2022,66.9899978637695
PRE,2021,66.5500030517578
PRE,2020,66.1600036621094
PRE,2019,65.9300003051758
PRE,2018,65.7900009155273
PRE,2017,63.8400001525879
PRE,2016,62.6800003051758
PRE,2015,62.0800018310547
PRE,2014,61.4599990844727
PRE,2013,60.8300018310547
PRE,2012,59.7900009155273
PRE,2011,58.5
PRE,2010,56.5999984741211
PRE,2009,55.8899993896484
PRE,2008,55.6399993896484
PRE,2007,55.3600006103516
PRE,2006,56.5
PRE,2005,57.6800003051758
PRE,2004,58.0900001525879
PRE,2003,57.5200004577637
PRE,2002,57.0200004577637
PRE,2001,56.1599998474121
PRE,2000,55.25
PRE,1999,56.7299995422363
PRE,1998,55.7900009155273
PRE,1997,55.1199989318848
PRE,1996,54.2599983215332
PRE,1995,53.5900001525879
PRE,1994,53.1699981689453
PRE,1993,52.5499992370605
PRE,1992,51.9799995422363
PRE,1991,51.4799995422363
PRE,1990,50.9900016784668
PRE,1989,50.4000015258789
PRE,1988,49.7599983215332
PRE,1987,49.1800003051758
PRE,1986,48.4599990844727
SST,2024,88.0199966430664
SST,2023,87.9300003051758
SST,2022,87.8300018310547
SST,2021,87.7099990844727
SST,2020,87.5800018310547
SST,2019,87.7099990844727
SST,2018,87.5299987792969
SST,2017,87.3300018310547
SST,2016,87.0699996948242
SST,2015,85.8600006103516
SST,2014,85.3000030517578
SST,2013,84.9899978637695
SST,2012,84.6999969482422
SST,2011,84.4599990844727
SST,2010,84.1100006103516
SST,2009,83.5400009155273
SST,2008,83.4300003051758
SST,2007,82.8399963378906
SST,2006,82.3199996948242
SST,2005,82.5999984741211
SST,2004,83.4400024414062
SST,2003,82.9800033569336
SST,2002,82.5500030517578
SST,2001,82.0500030517578
SST,2000,81.7200012207031
SST,1999,81.1100006103516
SST,1998,80.7399978637695
SST,1997,80.1699981689453
SST,1996,79.8000030517578
SST,1995,79.3199996948242
SST,1994,78.9899978637695
SST,1993,78.7799987792969
SST,1992,78.4800033569336
SST,1991,78.3099975585938
SST,1990,78.0699996948242
SST,1989,77.6600036621094
SST,1988,77.1699981689453
SST,1987,76.6900024414062
SST,1986,76.2900009155273
SAS,2024,78.2300033569336
SAS,2023,77.5699996948242
SAS,2022,76.9000015258789
SAS,2021,76.0599975585938
SAS,2020,75.2399978637695
SAS,2019,74.5100021362305
SAS,2018,74.7399978637695
SAS,2017,74.0199966430664
SAS,2016,73.3499984741211
SAS,2015,71.9599990844727
SAS,2014,70.5599975585938
SAS,2013,69.8399963378906
SAS,2012,68.5299987792969
SAS,2011,68.6999969482422
SAS,2010,67.9400024414062
SAS,2009,65.0400009155273
SAS,2008,64.2099990844727
SAS,2007,63.3800010681152
SAS,2006,62.5299987792969
SAS,2005,62.439998626709
SAS,2004,62.7400016784668
SAS,2003,61.939998626709
SAS,2002,61.1300010681152
SAS,2001,60.310001373291
SAS,2000,59.5200004577637
SAS,1999,58.7299995422363
SAS,1998,57.9199981689453
SAS,1997,52.5999984741211
SAS,1996,51.7799987792969
SAS,1995,50.9500007629395
SAS,1994,50.1500015258789
SAS,1993,49.3499984741211
SAS,1992,48.560001373291
SAS,1991,47.7799987792969
SAS,1990,47.0499992370605
SAS,1989,46.2700004577637
SAS,1988,45.4799995422363
SAS,1987,44.7700004577637
SAS,1986,44.0900001525879
SAS,1985,43.4199981689453
SAS,1984,42.75
SAS,1983,42.0800018310547
SAS,1982,41.4099998474121
SAS,1981,40.7400016784668
SAS,1980,40.1199989318848
SAS,1979,39.4700012207031
SAS,1978,38.810001373291
SAS,1977,38.1300010681152
SAS,1976,37.439998626709
SAS,1975,37.439998626709
TSA,2024,78.2300033569336
TSA,2023,77.5699996948242
TSA,2022,76.9000015258789
TSA,2021,76.0599975585938
TSA,2020,75.2399978637695
TSA,2019,74.5100021362305
TSA,2018,74.7399978637695
TSA,2017,74.0199966430664
TSA,2016,73.3499984741211
TSA,2015,71.9599990844727
TSA,2014,70.5599975585938
TSA,2013,69.8399963378906
TSA,2012,68.5299987792969
TSA,2011,68.6999969482422
TSA,2010,67.9400024414062
TSA,2009,65.0400009155273
TSA,2008,64.2099990844727
TSA,2007,63.3800010681152
TSA,2006,62.5299987792969
TSA,2005,62.439998626709
TSA,2004,62.7400016784668
TSA,2003,61.939998626709
TSA,2002,61.1300010681152
TSA,2001,60.310001373291
TSA,2000,59.5200004577637
TSA,1999,58.7299995422363
TSA,1998,57.9199981689453
TSA,1997,52.5999984741211
TSA,1996,51.7799987792969
TSA,1995,50.9500007629395
TSA,1994,50.1500015258789
TSA,1993,49.3499984741211
TSA,1992,48.560001373291
TSA,1991,47.7799987792969
TSA,1990,47.0499992370605
TSA,1989,46.2700004577637
TSA,1988,45.4799995422363
TSA,1987,44.7700004577637
TSA,1986,44.0900001525879
TSA,1985,43.4199981689453
TSA,1984,42.75
TSA,1983,42.0800018310547
TSA,1982,41.4099998474121
TSA,1981,40.7400016784668
TSA,1980,40.1199989318848
TSA,1979,39.4700012207031
TSA,1978,38.810001373291
TSA,1977,38.1300010681152
TSA,1976,37.439998626709
TSA,1975,37.439998626709
SSF,2024,68.6900024414062
SSF,2023,68.4400024414062
SSF,2022,68.1500015258789
SSF,2021,67.8399963378906
SSF,2020,67.8899993896484
SSF,2019,67.7300033569336
SSF,2018,67.129997253418
SSF,2017,65.25
SSF,2016,64.8899993896484
SSF,2015,64.2600021362305
SSF,2014,63.6699981689453
SSF,2013,63.1199989318848
SSF,2012,62.2400016784668
SSF,2011,61.0099983215332
SSF,2010,59.3199996948242
SSF,2009,58.6500015258789
SSF,2008,58.1699981689453
SSF,2007,57.8300018310547
SSF,2006,58.0299987792969
SSF,2005,58.939998626709
SSF,2004,59.2599983215332
SSF,2003,58.5800018310547
SSF,2002,58.0499992370605
SSF,2001,57.3400001525879
SSF,2000,56.5699996948242
SSF,1999,57.7000007629395
SSF,1998,56.8300018310547
SSF,1997,56.1599998474121
SSF,1996,55.3699989318848
SSF,1995,54.7400016784668
SSF,1994,54.3400001525879
SSF,1993,53.7200012207031
SSF,1992,53.1399993896484
SSF,1991,52.6699981689453
SSF,1990,52.3199996948242
SSF,1989,51.6800003051758
SSF,1988,51.1399993896484
SSF,1987,50.6300010681152
SSF,1986,49.9900016784668
SSF,1985,49.6599998474121
SSA,2024,68.6800003051758
SSA,2023,68.4400024414062
SSA,2022,68.1500015258789
SSA,2021,67.8300018310547
SSA,2020,67.879997253418
SSA,2019,67.7200012207031
SSA,2018,67.120002746582
SSA,2017,65.2399978637695
SSA,2016,64.8899993896484
SSA,2015,64.2600021362305
SSA,2014,63.6599998474121
SSA,2013,63.1199989318848
SSA,2012,62.2299995422363
SSA,2011,61.0
SSA,2010,59.310001373291
SSA,2009,58.6399993896484
SSA,2008,58.1599998474121
SSA,2007,57.8300018310547
SSA,2006,58.0299987792969
SSA,2005,58.9300003051758
SSA,2004,59.2599983215332
SSA,2003,58.5699996948242
SSA,2002,58.0400009155273
SSA,2001,57.3400001525879
SSA,2000,56.5699996948242
SSA,1999,57.689998626709
SSA,1998,56.8300018310547
SSA,1997,56.1500015258789
SSA,1996,55.3699989318848
SSA,1995,54.7400016784668
SSA,1994,54.3400001525879
SSA,1993,53.7099990844727
SSA,1992,53.1300010681152
SSA,1991,52.6599998474121
SSA,1990,52.310001373291
SSA,1989,51.6699981689453
SSA,1988,51.1399993896484
SSA,1987,50.6199989318848
SSA,1986,49.9799995422363
SSA,1985,49.6599998474121
TSS,2024,68.6900024414062
TSS,2023,68.4400024414062
TSS,2022,68.1500015258789
TSS,2021,67.8399963378906
TSS,2020,67.8899993896484
TSS,2019,67.7300033569336
TSS,2018,67.129997253418
TSS,2017,65.25
TSS,2016,64.8899993896484
TSS,2015,64.2600021362305
TSS,2014,63.6699981689453
TSS,2013,63.1199989318848
TSS,2012,62.2400016784668
TSS,2011,61.0099983215332
TSS,2010,59.3199996948242
TSS,2009,58.6500015258789
TSS,2008,58.1699981689453
TSS,2007,57.8300018310547
TSS,2006,58.0299987792969
TSS,2005,58.939998626709
TSS,2004,59.2599983215332
TSS,2003,58.5800018310547
TSS,2002,58.0499992370605
TSS,2001,57.3400001525879
TSS,2000,56.5699996948242
TSS,1999,57.7000007629395
TSS,1998,56.8300018310547
TSS,1997,56.1599998474121
TSS,1996,55.3699989318848
TSS,1995,54.7400016784668
TSS,1994,54.3400001525879
TSS,1993,53.7200012207031
TSS,1992,53.1399993896484
TSS,1991,52.6699981689453
TSS,1990,52.3199996948242
TSS,1989,51.6800003051758
TSS,1988,51.1399993896484
TSS,1987,50.6300010681152
TSS,1986,49.9900016784668
TSS,1985,49.6599998474121
WLD,2024,87.7399978637695
WLD,2023,87.5800018310547
WLD,2022,87.3899993896484
WLD,2021,87.1699981689453
WLD,2020,86.9800033569336
WLD,2019,86.7900009155273
WLD,2018,86.7600021362305
WLD,2017,86.4700012207031
WLD,2016,86.2799987792969
WLD,2015,85.9599990844727
WLD,2014,85.5599975585938
WLD,2013,85.2099990844727
WLD,2012,84.9100036621094
WLD,2011,84.7099990844727
WLD,2010,84.370002746582
WLD,2009,83.8000030517578
WLD,2008,83.4800033569336
WLD,2007,83.120002746582
WLD,2006,82.5299987792969
WLD,2005,82.5699996948242
WLD,2004,82.5599975585938
WLD,2003,82.2200012207031
WLD,2002,81.7399978637695
WLD,2001,81.370002746582
WLD,2000,81.120002746582
WLD,1999,80.9000015258789
WLD,1998,80.5199966430664
WLD,1997,79.3000030517578
WLD,1996,77.3000030517578
WLD,1995,76.870002746582
WLD,1994,76.4199981689453
WLD,1993,75.9700012207031
WLD,1992,75.5100021362305
WLD,1991,75.0599975585938
WLD,1990,74.629997253418
WLD,1989,74.0699996948242
WLD,1988,73.5500030517578
WLD,1987,71.9400024414062
WLD,1986,71.2699966430664
WLD,1985,70.7300033569336
WLD,1984,70.1500015258789
WLD,1983,69.4899978637695
WLD,1982,68.9300003051758
WLD,1981,68.3499984741211
WLD,1980,67.75
WLD,1979,67.1500015258789
WLD,1978,66.5
WLD,1977,65.879997253418
WLD,1976,65.5699996948242
WLD,1975,65.4199981689453
AFG,2021,37.2700004577637
AFG,2020,36.0149650316607
AFG,2015,33.75
AFG,2011,31.4500007629394
AFG,1979,18.1599998474121
ALB,2023,97.6800003051758
ALB,2017,98.8099975585938
ALB,2012,97.25
ALB,2011,96.8499984741211
ALB,2008,95.9400024414062
ALB,2001,98.7099990844727
DZA,2008,75.1399993896484
DZA,2006,72.6500015258789
DZA,2002,69.870002746582
DZA,1987,49.6300010681152
ASM,1980,97.3399963378906
AGO,2023,68.1800003051758
AGO,2015,66.2399978637695
AGO,2014,66.0299987792969
AGO,2001,67.4100036621094
ATG,2001,98.9499969482422
ARG,2020,99.1399993896484
ARG,2001,97.1900024414062
ARG,1991,96.0400009155273
ARG,1980,93.9100036621094
ARM,2023,99.8399963378906
ARM,2022,99.8199996948242
ARM,2020,99.7900009155273
ARM,2019,100.0
ARM,2018,100.0
ARM,2017,99.7399978637695
ARM,2016,99.7399978637695
ARM,2011,99.7399978637695
ARM,2001,99.4000015258789
ARM,1989,98.75
ABW,2010,96.8199996948242
ABW,2000,97.2900009155273
AZE,2023,99.7799987792969
AZE,2019,99.8000030517578
AZE,2017,99.7900009155273
AZE,2016,99.7900009155273
AZE,2015,99.7900009155273
AZE,2014,99.7900009155273
AZE,2013,99.7900009155273
AZE,2012,99.7799987792969
AZE,2011,99.7799987792969
AZE,2010,99.7699966430664
AZE,2009,99.7600021362305
AZE,2007,99.5899963378906
AZE,1999,98.7900009155273
BHR,2024,97.8199996948242
BHR,2023,97.8499984741211
BHR,2022,97.870002746582
BHR,2001,86.5500030517578
BHR,1991,84.0100021362305
BHR,1981,69.75
BGD,2022,79.0
BGD,2021,76.3600006103516
BGD,2020,74.9100036621094
BGD,2019,74.6800003051758
BGD,2018,73.9100036621094
BGD,2017,72.8899993896484
BGD,2016,72.7600021362305
BGD,2015,65.1399993896484
BGD,2014,61.0900001525879
BGD,2013,61.0200004577637
BGD,2012,57.8600006103516
BGD,2011,58.7700004577637
BGD,2001,47.4900016784668
BGD,1991,35.3199996948242
BGD,1981,29.2299995422363
BRB,1970,99.2699966430664
BLR,2019,99.870002746582
BLR,2009,99.620002746582
BLR,1999,99.5899963378906
BLR,1989,97.879997253418
BLZ,2022,87.879997253418
BLZ,2015,90.9199981689453
BLZ,2000,76.9000015258789
BLZ,1991,70.3000030517578
BEN,2022,51.3800010681152
BEN,2021,43.8300018310547
BEN,2019,49.0
BEN,2017,38.8699989318848
BEN,2013,45.0800018310547
BEN,2011,44.6881229256471
BEN,2002,34.6599998474121
BEN,1992,27.25
BEN,1979,16.4799995422363
BTN,2022,64.9100036621094
BTN,2017,66.5599975585938
BTN,2012,55.3199996948242
BTN,2005,52.810001373291
BOL,2024,96.7300033569336
BOL,2023,95.5500030517578
BOL,2020,93.8499984741211
BOL,2015,92.4599990844727
BOL,2012,94.4599990844727
BOL,2011,92.2300033569336
BOL,2009,91.1699981689453
BOL,2008,90.6999969482422
BOL,2007,90.2900009155273
BOL,2001,86.7200012207031
BOL,1992,79.9899978637695
BOL,1976,63.2099990844727
BIH,2013,96.9899978637695
BIH,2000,96.6600036621094
BIH,1991,89.0599975585938
BWA,2003,81.1900024414062
BWA,1991,68.5800018310547
BRA,2024,94.7399978637695
BRA,2023,94.5725490635077
BRA,2022,94.376866160108
BRA,2021,94.7726170886975
BRA,2020,94.7444114331042
BRA,2019,93.8926266999537
BRA,2018,93.2300033569336
BRA,2017,93.0800018310547
BRA,2016,92.8099975585938
BRA,2015,92.0500030517578
BRA,2014,91.7300033569336
BRA,2013,91.4800033569336
BRA,2012,91.3399963378906
BRA,2011,91.4100036621094
BRA,2010,90.379997253418
BRA,2009,90.3000030517578
BRA,2008,90.0400009155273
BRA,2007,90.0100021362305
BRA,2006,89.620002746582
BRA,2004,88.620002746582
BRA,2000,86.370002746582
BRA,1980,74.5899963378906
BRN,2011,96.0899963378906
BRN,2001,92.6699981689453
BRN,1991,87.8000030517578
BRN,1981,77.7399978637695
BGR,2011,98.3499984741211
BGR,2001,98.1999969482422
BFA,2023,41.5670909952631
BFA,2022,40.9199981689453
BFA,2021,36.9700012207031
BFA,2019,29.6599998474121
BFA,2018,39.3499984741211
BFA,2014,34.5999984741211
BFA,2007,27.8799991607666
BFA,2006,22.4699993133545
BFA,2005,23.5200004577637
BFA,2003,21.8199996948242
BFA,1996,12.8500003814697
BFA,1991,13.5699996948242
BFA,1975,8.82999992370605
BDI,2020,71.3374789737041
BDI,2017,68.379997253418
BDI,2016,65.6900024414062
BDI,2014,61.2900009155273
BDI,2008,48.0800018310547
BDI,2000,59.2999992370605
BDI,1990,37.3800010681152
BDI,1979,22.5100002288818
CPV,2024,88.4700012207031
CPV,2015,86.7900009155273
CPV,2012,85.3300018310547
CPV,2009,82.2189574366152
CPV,1990,62.7999992370605
KHM,2021,71.9300003051758
KHM,2020,82.5510430822563
KHM,2019,87.6600036621094
KHM,2015,80.5299987792969
KHM,2014,78.0599975585938
KHM,2013,79.6500015258789
KHM,2009,76.1399993896484
KHM,2008,76.870002746582
KHM,2004,73.6100006103516
KHM,1998,67.3399963378906
CMR,2018,72.5500030517578
CMR,2010,71.1900024414062
CMR,2007,70.6800003051758
CMR,2000,68.4100036621094
CMR,1976,41.2200012207031
CYM,2017,98.870002746582
CYM,2007,98.870002746582
CAF,2019,42.439998626709
CAF,2000,50.6500015258789
CAF,1988,33.6199989318848
CAF,1975,18.2399997711182
TCD,2019,30.6299991607666
TCD,2016,22.3099994659424
TCD,2004,28.3799991607666
TCD,2000,25.6499996185303
TCD,1993,10.8900003433228
CHL,2017,96.4000015258789
CHL,2015,96.870002746582
CHL,2013,96.2699966430664
CHL,2011,96.6999969482422
CHL,2002,95.7200012207031
CHL,1992,94.2900009155273
CHL,1982,91.129997253418
CHN,2020,96.7399978637695
CHN,2010,95.120002746582
CHN,2000,90.9199981689453
CHN,1990,77.7900009155273
CHN,1982,65.5100021362305
COL,2024,95.3399963378906
COL,2023,95.4566254983696
COL,2022,95.31030793119
COL,2021,95.6606500324449
COL,2020,95.6399993896484
COL,2019,95.25
COL,2018,95.0899963378906
COL,2017,94.8873885601748
COL,2016,94.6500015258789
COL,2015,94.25
COL,2014,94.1900024414062
COL,2011,93.5800018310547
COL,2010,93.370002746582
COL,2009,93.2399978637695
COL,2008,93.379997253418
COL,2007,92.6500015258789
COL,2006,92.3000030517578
COL,2005,92.8499984741211
COL,2004,92.8000030517578
COL,1996,91.2099990844727
COL,1993,91.0599975585938
COM,2021,75.6201980162165
COM,2014,73.6494960644007
COM,2000,68.25
COM,1980,47.9199981689453
COD,2023,68.5
COD,2020,65.6828744335957
COD,2018,73.5500030517578
COD,2016,77.0400009155273
COD,2012,75.0199966430664
COD,2001,67.1699981689453
COG,2005,76.1100006103516
COG,1984,59.6199989318848
CRI,2011,97.4100036621094
CRI,2000,94.870002746582
CRI,1984,92.629997253418
CIV,2021,50.0
CIV,2019,56.9592400560829
CIV,2016,50.0400009155273
CIV,2014,43.9099998474121
CIV,2000,48.7400016784668
CIV,1998,36.3499984741211
CIV,1988,34.1399993896484
HRV,2001,98.1500015258789
HRV,1991,96.6999969482422
CUB,2019,97.6500015258789
CUB,2012,99.6699981689453
CUB,2002,99.8000030517578
CUB,1981,97.8499984741211
CYP,2011,98.6800003051758
CYP,2001,96.8000030517578
CYP,1992,94.3600006103516
DOM,2024,94.0299987792969
DOM,2023,94.3123758236054
DOM,2022,93.7022375646963
DOM,2021,93.7309714425844
DOM,2020,93.6926372060753
DOM,2019,93.6726916249429
DOM,2018,93.4360584896058
DOM,2017,93.2332153385684
DOM,2016,93.7799987792969
DOM,2015,91.9899978637695
DOM,2014,91.7600021362305
DOM,2013,90.8600006103516
DOM,2012,90.1600036621094
DOM,2011,90.1100006103516
DOM,2010,89.5400009155273
DOM,2007,88.2399978637695
DOM,2002,87.0
DOM,1981,73.0599975585938
ECU,2024,93.4899978637695
ECU,2022,96.2600021362305
ECU,2021,94.4800033569336
ECU,2020,93.629997253418
ECU,2017,92.8300018310547
ECU,2016,94.3499984741211
ECU,2015,94.4599990844727
ECU,2014,94.2200012207031
ECU,2013,93.2900009155273
ECU,2012,92.0599975585938
ECU,2011,91.5899963378906
ECU,2010,91.8499984741211
ECU,2009,92.25
ECU,2008,92.3899993896484
ECU,2007,92.0999984741211
ECU,2001,90.9800033569336
ECU,1990,88.3000030517578
ECU,1982,83.5500030517578
EGY,2022,79.4531619498685
EGY,2021,82.0803858167894
EGY,2017,71.1699981689453
EGY,2013,72.4400024414062
EGY,2012,73.870002746582
EGY,2010,72.0500030517578
EGY,2006,66.370002746582
EGY,2005,67.3300018310547
EGY,1996,55.5900001525879
EGY,1986,44.4199981689453
EGY,1976,38.2000007629395
SLV,2024,89.7699966430664
SLV,2023,89.8499984741211
SLV,2022,89.3537151570456
SLV,2021,89.0586486323527
SLV,2020,89.9800033569336
SLV,2019,89.1399993896484
SLV,2018,89.0100021362305
SLV,2017,88.4800033569336
SLV,2016,88.1399993896484
SLV,2015,87.9700012207031
SLV,2014,87.4125334516516
SLV,2013,86.7699966430664
SLV,2012,85.4624559924635
SLV,2011,85.4899978637695
SLV,2010,84.4899978637695
SLV,2009,84.0999984741211
SLV,2008,83.9499969482422
SLV,2007,82.0299987792969
SLV,2006,83.5599975585938
SLV,1992,74.1399993896484
GNQ,2000,88.3099975585938
ERI,2008,64.6600036621094
ERI,2002,52.5099983215332
EST,2011,99.8899993896484
EST,2000,99.7699966430664
EST,1989,99.7300033569336
SWZ,2022,90.75
SWZ,2000,81.6600036621094
SWZ,1986,67.2399978637695
SWZ,1976,55.3300018310547
ETH,2022,60.4599990844727
ETH,2021,54.8853699463392
ETH,2019,55.0499992370605
ETH,2016,47.4900016784668
ETH,2013,48.3549726348554
ETH,2007,39.0
ETH,2004,35.9000015258789
ETH,1994,27.0100002288818
GAB,2021,88.8600006103516
GAB,1993,72.2300033569336
GMB,2021,51.6399993896484
GMB,2018,53.1599998474121
GMB,2015,50.7799987792969
GMB,2000,36.8199996948242
GEO,2024,99.6800003051758
GEO,2023,99.5599975585938
GEO,2022,99.5699996948242
GEO,2021,99.9180842054209
GEO,2020,99.8930662080586
GEO,2019,99.8757151699707
GEO,2018,99.6500015258789
GEO,2017,99.3600006103516
